JKFA023;Colpohystérectomie totale élargie aux paramètres, par abord vaginal
ZZMK027;Reprise de préparation à une irradiation externe, dosimétrie bidimensionnelle, simulation à l'aide d'un simulateur, d'un simulateur-scanographe ou d'un scanographe à fonction simulateur intégrée et fabrication de cache personnalisé focalisé et/ou paramétrage d'un collimateur multilame
ZZQP122;Examen cytopathologique de l'étalement de produit d'aspiration ou de liquide de ponction, d'émission ou de lavage de plusieurs structures anatomiques, avec prélèvements différenciés sur chaque structure
ZZMK025;Reprise de préparation à une irradiation externe avec repérage par scanographe, dosimétrie tridimensionnelle avec HDV, simulation virtuelle utilisant la fonction "vue de la source" [beam's eye view] [BEV] et la restitution tridimensionnelle, et paramétrage d'un collimateur multilame pour modulation d'intensité
ZZQP178;Examen anatomopathologique de pièces d'exérèse de 3 structures anatomiques non contigües, sans examen des marges ou de recoupe
ZZQP120;Examen cytopathologique de l'étalement de produit de ponction d'une structure anatomique, sur plusieurs cibles
ZZMK015;Préparation à une irradiation externe avec repérage par conformateur et analyse des données acquises par échographie, dosimétrie bidimensionnelle sur 3 coupes ou plus et simulation à l'aide d'un simulateur, d'un simulateur-scanographe ou d'un scanographe à fonction simulateur intégrée
ZZQP128;Examen cytopathologique de l'étalement de produit d'aspiration ou de liquide de ponction, d'émission ou de lavage d'une structure anatomique, avec prélèvement non différencié
GLBP001;Compression thérapeutique avec inhalation de mélange suroxygéné ou d'oxygène pur à une pression initiale égale ou supérieure à 280 kilopascals [kPa], d'une durée de 3 à 7 heures
GDQP001;Examen anatomopathologique d'une pièce de laryngectomie ou de pharyngolaryngectomie
ADPC003;Vagotomie tronculaire postérieure avec séromyotomie oesogastrique antérieure, par coelioscopie
GFCC001;Suture de plaie pleuropulmonaire, par thoracoscopie
AANB001;Destruction d'une cible intracérébrale à visée fonctionnelle, par voie stéréotaxique
ABJA006;Évacuation d'un hématome subdural chronique bilatéral, par craniotomie
AAQN900;Remnographie [IRM] fonctionnelle du cerveau pour étude des fonctions visuelles
AAQN002;Spectroscopie par résonance magnétique cérébrale protonique localisée
ABFA007;Exérèse d'une fistule dermique avec prolongement intradural occipital
AAFA007;Excision d'une zone épileptogène, par craniotomie
AAQM002;Échographie transfontanellaire de l'encéphale
ABSA009;Fermeture d'une fistule de liquide cérébrospinal ou d'une méningocèle postopératoire de la voûte crânienne, par craniotomie
AAGA900;Ablation d'électrode corticale cérébrale, par craniotomie
ABMP001;Contrôle et/ou réglage secondaire transcutané d'une valve de dérivation de liquide cérébrospinal à pression d'ouverture réglable
AAJH003;Évacuation de collection intracérébrale, par voie transcrânienne avec guidage radiologique
ABSA005;Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par abord orbitaire
ABLB001;Pose d'un cathéter ventriculaire cérébral par voie transcrânienne, avec mesure instantanée de la pression intracrânienne et tests dynamiques
ABSA006;Fermeture d'une brèche ostéodurale de l'étage moyen de la base du crâne, par abord suprapétreux
AAFA001;Exérèse de tumeur intraparenchymateuse du cervelet, par craniotomie
AAJA004;Évacuation d'hématome intracérébral non traumatique, par craniotomie
EQLA003;Pose d'une assistance circulatoire mécanique monoventriculaire externe, par thoracotomie sans CEC
ELQJ002;Échographie-doppler des vaisseaux pelviens et péniens, avec épreuve pharmacodynamique par injection transcutanée intracaverneuse
EQLF001;Injection intraveineuse continue de dobutamine ou de dopamine à débit inférieur à 8 microgrammes par kilogramme par minute [µg/kg/min], ou de dopexamine en dehors de la période néonatale, par 24 heures
ELSF001;Embolisation d'une fistule artérioveineuse rénale, par voie vasculaire transcutanée
EPCA003;Suture complémentaire d'une veine de drainage sur un lambeau pédiculé
EKQH002;Angiographie d'un accès vasculaire artérioveineux du membre supérieur avec exploration des troncs veineux profonds proximaux et de la veine cave supérieure, par injection intravasculaire transcutanée
EPFA001;Exérèse d'une malformation veineuse étendue, avec reconstruction tissulaire par greffe ou lambeau
GEQL001;Scintigraphie de l'épuration mucociliaire bronchique
GDSA002;Fermeture d'un diastème laryngotrachéal congénital
GDSA001;Fermeture d'un diastème laryngé congénital
GEFA007;Résection-anastomose de la trachée avec abaissement du larynx, par cervicotomie
GEFA002;Résection-anastomose cricotrachéale, par cervicotomie
GDFE005;Résection ou section des plis aryépiglottiques, par laryngoscopie directe sans laser
GDQE003;Laryngoscopie indirecte au laryngoscope rigide
GDFA017;Laryngopharyngectomie supraglottique
GEFA012;Résection-anastomose de la trachée sans abaissement du larynx, par cervicotomie
GDFE012;Dilatation et/ou résection de sténose du larynx, par endoscopie sans laser
GEQE009;Fibroscopie bronchique avec lavage bronchioloalvéolaire à visée diagnostique, chez un patient intubé ou trachéotomisé
GDQE002;Laryngoscopie indirecte au laryngoscope rigide, avec examen stroboscopique du larynx
GDHE001;Biopsie oro-pharyngo-laryngée, par laryngoscopie indirecte
ECLF006;Injection intraartérielle in situ suprasélective d'agent pharmacologique anticancéreux au membre supérieur, par voie artérielle transcutanée
EDFA004;Thromboendartériectomie des artères rénales par aortotomie, par laparotomie
ECQH011;Scanographie des vaisseaux du thorax et/ou du coeur, avec scanographie des vaisseaux de l'abdomen et/ou du petit bassin [Angioscanner thoracique avec angioscanner de l'abdomen et/ou du pelvis]
EBQM900;Échographie-doppler des artères cervicocéphaliques extracrâniennes, avec mesure de l'épaisseur de l'intima-média
ECCA002;Pontage d'une artère de la main, par abord direct
EZFA002;Exérèse d'un accès vasculaire artérioveineux sans reconstruction vasculaire
EQQM001;Surveillance hémodynamique continue par échocardiographie transthoracique itérative, par 24 heures
EQQF007;Mesure directe unilatérale ou bilatérale de la pression intraveineuse, par ponction transcutanée d'une veine du pied
FAFA010;Amygdalectomie par dissection, avec adénoïdectomie et pose bilatérale d'aérateur transtympanique
HPLB003;Administration intrapéritonéale d'agent pharmacologique anticancéreux avec hyperthermie [Chimiohyperthermie anticancéreuse intrapéritonéale], sous anesthésie générale
HNFC001;Exérèse de tumeur du pancréas, par coelioscopie
HNFA006;Pancréatectomie totale ou subtotale avec conservation du duodénum et splénectomie, par laparotomie
HNFC027;Nécrosectomie pancréatique, par coelioscopie
HNCH001;Anastomose entre un faux kyste du pancréas et l'estomac ou le duodénum, par voie transcutanée avec guidage échographique et/ou radiologique [Kystogastrostomie ou kystoduodénostomie transcutanée]
HSLD001;Alimentation entérale par sonde avec apport de 20 à 35 kilocalories par kilogramme par jour [kcal/kg/jour], par 24 heures
JAFA016;Binéphrectomie, par laparotomie
JAGD001;Ablation de calcul du rein, par une néphrostomie déjà en place
NBDA002;Épiphysiodèse temporaire du genou, par 2 abords
JAFC003;Prélèvement d'un rein sur un donneur vivant, par coelioscopie ou par rétropéritonéoscopie
JAGC001;Ablation d'un calcul du rein par pyélotomie, par rétropéritonéoscopie
JAQH003;Kystographie du rein, par voie transcutanée avec guidage échographique et/ou radiologique
JACH003;Néphrostomie, par voie transcutanée avec guidage scanographique
JAPC018;Section de l'isthme d'un rein en fer à cheval, par coelioscopie
JAFA032;Néphro-urétérectomie totale, par abord direct
JANH002;Sclérose d'un kyste du rein par injection d'agent pharmacologique, par voie transcutanée avec guidage scanographique
JAFA025;Néphrectomie totale élargie à la loge rénale avec surrénalectomie et thrombectomie par cavotomie, par thoraco-phréno-laparotomie
JACH002;Néphrostomie par voie transcutanée avec drainage internalisé de la voie excrétrice urinaire, avec guidage échographique et/ou radiologique
JAMA001;Internalisation secondaire d'une néphrostomie cutanée déjà en place
JAFA024;Néphrectomie partielle sans dissection du pédicule vasculaire, par lombotomie ou par abord lombal vertical
HPPA003;Libération d'adhérences [Adhésiolyse] étendues et/ou serrées du péritoine pelvien pour stérilité chez la femme, par laparotomie
JAHH001;Ponction de kyste du rein, par voie transcutanée avec guidage radiologique
HTQH002;Défécographie [Rectographie dynamique]
JANJ002;Fragmentation intrarénale de calcul par ondes de choc [Lithotritie intrarénale], par néphroscopie par une néphrostomie déjà en place
HPQL001;Scintigraphie péritonéale
JAFA022;Néphrectomie totale élargie à la loge rénale avec thrombectomie par cavotomie, par thoraco-phréno-laparotomie
HZMP002;Contrôle radiologique secondaire de position et/ou de fonctionnement d'une sonde digestive, d'un drain biliaire ou d'une endoprothèse biliaire avec opacification par produit de contraste
HZHE001;Prélèvement pour analyse biologique, au cours d'une endoscopie diagnostique des voies digestives
JAFC004;Binéphrectomie, par coelioscopie ou par rétropéritonéoscopie
MHMP004;Confection d'une orthèse dynamique d'un doigt avec un élément moteur
MGQK003;Radiographie du poignet selon 1 ou 2 incidences
MHCA003;Suture ou plastie de l'appareil capsuloligamentaire d'une articulation métacarpophalangienne
MHEP001;Réduction orthopédique de plusieurs luxations et/ou luxations-fractures métacarpophalangiennes et/ou interphalangiennes de doigt
MHDA001;Arthrodèse de plusieurs articulations métacarpophalangiennes et/ou interphalangiennes de doigt, par arthrotomie
MJEA007;Transfert musculotendineux et/ou ténodèse pour rétablissement de l'ouverture du pouce
MJEA013;Transfert musculotendineux, ténodèse et/ou capsulodèse pour rétablissement des fonctions intrinsèques des doigts longs
MFPA003;Libération mobilisatrice de l'articulation du coude avec libération du nerf ulnaire, par abord direct
MGFC001;Synovectomie radio-ulnaire distale, par arthroscopie
MBCB003;Ostéosynthèse d'une fracture de l'épicondyle médial ou de l'épicondyle latéral de l'humérus, à foyer fermé
MBGA002;Évidement de l'épiphyse proximale de l'humérus en présence d'un cartilage épiphysaire actif sans comblement, par abord direct
MCMA002;Reconstruction d'une extrémité et/ou de la diaphyse d'un os de l'avant-bras par greffe ou matériau inerte non prothétique, après résection partielle
MAPA003;Ostéotomie de l'acromion et/ou de l'épine de la scapula, par abord direct
MBCA003;Ostéosynthèse d'une fracture supracondylaire de l'humérus, à foyer ouvert
MCCB004;Ostéosynthèse de fracture ou de décollement épiphysaire de l'extrémité distale d'un os de l'avant-bras par broche, à foyer fermé
MCCA006;Ostéosynthèse préventive des 2 os de l'avant-bras pour lésion ostéolytique, à foyer ouvert
MGEP002;Réduction orthopédique de fracture du carpe et/ou d'une luxation du poignet
MGKA002;Remplacement de l'articulation radiocarpienne par prothèse totale, par abord direct
NJPA026;Section, allongement ou transfert tendineux pour correction bilatérale d'attitude vicieuse de la hanche et du genou, avec raccourcissement du ligament patellaire, par abord direct
QEHB002;Biopsie de lésion de la glande mammaire, par voie transcutanée sans guidage
QAMA014;Lissage [Lifting] temporal unilatéral, par abord direct
QBFA011;Dermolipectomie abdominale sans transposition de l'ombilic
QEFA004;Tumorectomie du sein
QANP001;Abrasion du visage entier, avec laser CO2 impulsionnel ou scanérisé, ou avec laser erbium Yag
QANP009;Dermabrasion du visage entier
QAMA001;Lissage cervicofacial unilatéral [Hémilifting facial] avec platysmaplastie, par abord direct
QEFA015;Mastectomie totale élargie en surface, avec lambeau libre musculocutané
QEHH003;Ponction ou cytoponction de lésion de la glande mammaire, par voie transcutanée avec guidage radiologique
QBFA012;Dermolipectomie abdominale avec transposition de l'ombilic, lipoaspiration de l'abdomen et fermeture de diastasis des muscles droits de l'abdomen
QAJA012;Parage et/ou suture de plaie profonde de la peau et des tissus mous de la face de plus de 10 cm de grand axe
ABJA001;Évacuation d'une hémorragie intraventriculaire cérébrale, par craniotomie
